lncrna-length,mrna-length,lncrna-GC%,mrna-GC%,lncrna-rel_acc_len_ratio,mrna-rel_acc_len_ratio,hybrid_energy(kcal/mol),lncrna_rel_GC_ratio,Target
3756,2844,0.479499468,0.598101266,0.126996805,0.136779184,-167.6,0.390466358,1
9994,1402,0.5177106260000001,0.429386591,0.15599359599999998,0.138373752,-104.4,0.401502955,1
5822,3435,0.588801099,0.390393013,0.126417039,0.211935953,-165.5,0.394664797,0
200,2402,0.53,0.658201499,0.455,0.087010824,-16.2,0.269444444,0
4320,8751,0.557175926,0.561421552,0.136805556,0.159867444,-298.9,0.440314868,0
10068,5183,0.517977751,0.564152036,0.155145014,0.142581516,-308.5,0.40580442,0
3572,12019,0.356103024,0.447874199,0.207446809,0.213245694,-254.8,0.27799898100000003,0
4360,4407,0.433027523,0.371454504,0.195642202,0.200136147,-188.1,0.290596811,1
10194,4507,0.518246027,0.368315953,0.15636649,0.193920568,-284.0,0.33985234299999995,0
8545,2296,0.40514921,0.633710801,0.18502048,0.144599303,-153.5,0.36019200799999995,1
4989,8003,0.431348968,0.61589404,0.194026859,0.281144571,-201.3,0.313749935,0
922,8349,0.6008676789999999,0.470834831,0.292841649,0.206012696,-94.7,0.44278739,0
8779,1721,0.403462809,0.64323068,0.187037248,0.116211505,-125.7,0.354781323,1
3092,16321,0.465394567,0.549108511,0.193725744,0.336989155,-196.8,0.317468087,0
656,2722,0.445121951,0.611682586,0.14176829300000002,0.132990448,-46.6,0.387220418,1
3285,1480,0.501978691,0.618918919,0.144596651,0.354054054,-82.4,0.295906433,0
2356,6584,0.630730051,0.491950182,0.165534805,0.195777643,-155.7,0.475359686,0
4320,1700,0.557175926,0.705294118,0.136805556,0.103529412,-92.2,0.50142536,0
563,8003,0.44937833,0.61589404,0.131438721,0.281144571,-35.9,0.354782519,0
2396,509,0.532971619,0.493123772,0.152337229,0.341846758,-58.0,0.393253968,0
10194,4644,0.518246027,0.611541774,0.15636649,0.13178294599999998,-358.8,0.430295925,0
2362,16321,0.6303979679999999,0.549108511,0.16426757,0.336989155,-183.4,0.51072521,0
958,4127,0.4582463470000001,0.431790647,0.188935282,0.21541071,-80.6,0.38485681,1
2364,509,0.481387479,0.493123772,0.164128596,0.341846758,-46.3,0.414960317,0
500,731,0.36,0.641586867,0.29,0.082079343,-10.2,0.185369318,0
368,964,0.54076087,0.6358921160000001,0.095108696,0.12033195,-6.2,0.083333333,0
2356,2809,0.630730051,0.374510502,0.165534805,0.174439302,-107.2,0.467865251,0
8779,2432,0.403462809,0.622944079,0.187037248,0.12664473699999998,-187.9,0.352079067,1
22743,3207,0.440531152,0.512940443,0.187662138,0.160898036,-293.4,0.345873369,1
869,1752,0.449942463,0.572488584,0.18872267,0.212899543,-45.6,0.329927249,1
9994,5473,0.5177106260000001,0.473597661,0.15599359599999998,0.168828796,-344.0,0.419261288,0
3572,1752,0.356103024,0.572488584,0.207446809,0.212899543,-96.6,0.266215817,1
200,2000,0.53,0.635,0.455,0.091,-19.4,0.377777778,0
200,1789,0.53,0.705980995,0.455,0.100055897,-22.6,0.377777778,0
3756,2282,0.479499468,0.421121823,0.126996805,0.21340929,-140.8,0.375717849,1
1367,1433,0.350402341,0.6587578510000001,0.307973665,0.295184927,-43.2,0.24702381,0
3756,1131,0.479499468,0.6198054820000001,0.126996805,0.129973475,-72.4,0.429997722,1
1944,8702,0.427469136,0.3982992420000001,0.1718107,0.213743967,-142.5,0.302462815,0
1782,16321,0.492704826,0.549108511,0.116161616,0.336989155,-93.1,0.369631186,0
2362,5156,0.6303979679999999,0.517843289,0.16426757,0.160589604,-139.8,0.499727786,0
1794,12317,0.546822742,0.5545993339999999,0.186733556,0.158561338,-177.4,0.425657868,0
797,1433,0.56587202,0.6587578510000001,0.109159348,0.295184927,-25.1,0.534090909,0
1735,11062,0.614409222,0.565449286,0.195389049,0.13532815,-132.4,0.411498985,0
2051,12019,0.29985373,0.447874199,0.228668942,0.213245694,-161.1,0.20641807,0
22743,3118,0.440531152,0.539448364,0.187662138,0.181847338,-305.0,0.343194496,1
1595,3606,0.5755485889999999,0.409040488,0.119122257,0.245146977,-76.6,0.4483971370000001,0
8545,3430,0.40514921,0.5740524779999999,0.18502048,0.13498542300000002,-187.7,0.31836037100000003,1
8302,1825,0.408335341,0.463013699,0.186942905,0.224657534,-166.4,0.311915192,1
22743,2856,0.440531152,0.658263305,0.187662138,0.120448179,-186.6,0.424557403,1
3756,1575,0.479499468,0.538412698,0.126996805,0.17206349199999998,-123.5,0.383560226,1
5714,7311,0.590304515,0.522637122,0.12583129199999998,0.164409793,-275.9,0.467723859,0
1059,8702,0.517469311,0.3982992420000001,0.094428706,0.213743967,-56.4,0.260681818,0
19296,12019,0.411795191,0.447874199,0.242278192,0.213245694,-751.1,0.299898263,0
8498,5865,0.353141916,0.5679454389999999,0.23970346,0.206138107,-306.3,0.317191045,0
200,5473,0.53,0.473597661,0.455,0.168828796,-24.0,0.377777778,0
362,8349,0.458563536,0.470834831,0.212707182,0.206012696,-14.3,0.086309524,0
8779,2181,0.403462809,0.566712517,0.187037248,0.155891793,-183.8,0.308382953,1
717,8003,0.592747559,0.61589404,0.167364017,0.281144571,-45.1,0.374955908,0
652,3979,0.481595092,0.361648655,0.161042945,0.255591857,-33.0,0.238536155,1
1735,1480,0.614409222,0.618918919,0.195389049,0.354054054,-55.9,0.419031681,0
200,1204,0.53,0.5041528239999999,0.455,0.166112957,-14.0,0.316666667,0
8779,509,0.403462809,0.493123772,0.187037248,0.341846758,-70.5,0.282944996,0
1714,12019,0.577596266,0.447874199,0.121353559,0.213245694,-111.8,0.438190977,0
2587,8003,0.437959026,0.61589404,0.189022033,0.281144571,-121.0,0.387016524,0
200,1402,0.53,0.429386591,0.455,0.138373752,-13.9,0.32708333300000003,0
362,595,0.458563536,0.541176471,0.212707182,0.250420168,-7.1,0.104166667,0
8844,509,0.384328358,0.493123772,0.184758028,0.341846758,-60.3,0.357843208,0
8498,4447,0.353141916,0.403418035,0.23970346,0.22554531100000005,-266.2,0.295211165,0
692,8743,0.645953757,0.484845019,0.180635838,0.15818369,-97.0,0.452105672,0
10068,4840,0.517977751,0.34214876,0.155145014,0.251446281,-348.4,0.37045385,0
200,1095,0.53,0.6575342470000001,0.455,0.124200913,-14.2,0.29375,0
842,4127,0.605700713,0.431790647,0.242280285,0.21541071,-86.8,0.414667773,1
3756,3352,0.479499468,0.67601432,0.126996805,0.122613365,-145.8,0.424782465,1
3756,1477,0.479499468,0.360189573,0.126996805,0.148950575,-75.6,0.310223264,1
4112,11062,0.410262646,0.565449286,0.173881323,0.13532815,-215.5,0.309244415,0
5822,886,0.588801099,0.41986456,0.126417039,0.23476298,-66.2,0.422383172,0
8302,3749,0.408335341,0.432648706,0.186942905,0.216857829,-277.4,0.295768372,1
22743,5725,0.440531152,0.55510917,0.187662138,0.155283843,-441.9,0.39096765,1
2370,1814,0.485654008,0.464718853,0.148101266,0.192392503,-91.7,0.335746044,1
1510,4127,0.405960265,0.431790647,0.17483443699999998,0.21541071,-84.4,0.308634657,1
3768,4840,0.427813163,0.34214876,0.17489384300000002,0.251446281,-207.5,0.283555506,0
362,8751,0.458563536,0.561421552,0.212707182,0.159867444,-23.1,0.126984127,0
22743,3586,0.440531152,0.535136642,0.187662138,0.13385387599999998,-298.1,0.333878857,1
2730,1480,0.550915751,0.618918919,0.176190476,0.354054054,-90.3,0.43557423,0
200,8305,0.53,0.634075858,0.455,0.094521373,-28.7,0.32708333300000003,0
22743,907,0.440531152,0.6394707829999999,0.187662138,0.109151047,-84.5,0.413656816,1
8545,8751,0.40514921,0.561421552,0.18502048,0.159867444,-379.3,0.295133395,1
10194,3435,0.518246027,0.390393013,0.15636649,0.211935953,-246.4,0.347407962,0
1698,1212,0.314487633,0.742574257,0.28621908100000004,0.069306931,-38.6,0.312191215,0
8302,8426,0.408335341,0.5553050079999999,0.186942905,0.164372181,-391.2,0.28667438300000003,0
1041,16321,0.438040346,0.549108511,0.279538905,0.336989155,-85.8,0.333332986,0
2356,3542,0.630730051,0.40203275,0.165534805,0.203839639,-114.7,0.496569542,0
3489,4127,0.422757237,0.431790647,0.210948696,0.21541071,-187.5,0.33621071700000005,1
3572,16321,0.356103024,0.549108511,0.207446809,0.336989155,-164.9,0.280308914,0
8498,5507,0.353141916,0.475031778,0.23970346,0.161249319,-291.5,0.318539966,0
3756,1939,0.479499468,0.605982465,0.126996805,0.115523466,-109.0,0.382505754,1
8498,6347,0.353141916,0.39404443,0.23970346,0.165905152,-276.8,0.28488929,0
10068,2809,0.517977751,0.374510502,0.155145014,0.174439302,-200.6,0.35552364700000005,0
2529,8003,0.391459075,0.61589404,0.237643337,0.281144571,-161.2,0.3542891970000001,0
22743,4127,0.440531152,0.431790647,0.187662138,0.21541071,-417.5,0.347051374,1
3756,4053,0.479499468,0.479151246,0.126996805,0.165556378,-174.9,0.372103468,1
3347,12019,0.494771437,0.447874199,0.19749029,0.213245694,-289.5,0.32553758,0
1749,7158,0.52544311,0.411846885,0.161806747,0.197122101,-138.1,0.416589189,0
4671,4407,0.409762364,0.371454504,0.235067437,0.200136147,-200.3,0.337731423,0
200,1209,0.53,0.696443342,0.455,0.080231596,-21.1,0.29375,0
5018,8426,0.365683539,0.5553050079999999,0.137704265,0.164372181,-225.4,0.285304371,0
1793,1480,0.317902956,0.618918919,0.27495817100000003,0.354054054,-57.7,0.27692590100000003,0
1961,4447,0.626721061,0.403418035,0.159102499,0.22554531100000005,-84.8,0.44617652,0
1855,1417,0.567654987,0.618913197,0.12884097,0.110797459,-48.7,0.414702581,1
2238,8702,0.464253798,0.3982992420000001,0.193923146,0.213743967,-184.4,0.308153481,0
200,4199,0.53,0.667778042,0.455,0.105025006,-22.6,0.3616666670000001,0
7201,2723,0.506179697,0.512669849,0.201638661,0.275431509,-202.4,0.358849375,1
8844,5744,0.384328358,0.511142061,0.184758028,0.166086351,-313.9,0.293810974,0
2362,2722,0.6303979679999999,0.611682586,0.16426757,0.132990448,-91.9,0.475554099,1
8498,2649,0.353141916,0.423178558,0.23970346,0.231408079,-211.4,0.269848939,0
4665,11062,0.520257235,0.565449286,0.199571275,0.13532815,-259.5,0.341660691,0
1653,4840,0.568663037,0.34214876,0.134906231,0.251446281,-68.0,0.417514055,0
1148,6347,0.62456446,0.39404443,0.222996516,0.165905152,-75.1,0.408500343,0
3756,2856,0.479499468,0.658263305,0.126996805,0.120448179,-119.6,0.391356759,1
5822,4611,0.588801099,0.488180438,0.126417039,0.143352852,-184.0,0.452841182,0
1506,1417,0.570385126,0.618913197,0.12881806099999998,0.110797459,-46.1,0.432476021,1
4139,12317,0.507852138,0.5545993339999999,0.159700411,0.158561338,-265.9,0.366272696,0
5714,2154,0.590304515,0.409935005,0.12583129199999998,0.167595172,-123.0,0.475341073,0
5822,4407,0.588801099,0.371454504,0.126417039,0.200136147,-189.6,0.423141008,0
129,2723,0.457364341,0.512669849,0.263565891,0.275431509,-17.2,0.193108974,0
1794,1212,0.546822742,0.742574257,0.186733556,0.069306931,-43.6,0.513034188,0
660,2722,0.445454545,0.611682586,0.13030303,0.132990448,-46.6,0.387220418,1
129,514,0.457364341,0.439688716,0.263565891,0.274319066,-8.9,0.201923077,0
549,1752,0.449908925,0.572488584,0.14571949,0.212899543,-25.3,0.333754209,1
3756,2995,0.479499468,0.615692821,0.126996805,0.154924875,-171.8,0.444732095,1
4360,12019,0.433027523,0.447874199,0.195642202,0.213245694,-281.1,0.24676737,0
8606,8751,0.379037881,0.561421552,0.188589356,0.159867444,-408.9,0.284907253,0
8779,2844,0.403462809,0.598101266,0.187037248,0.136779184,-207.3,0.347362096,1
8302,1204,0.408335341,0.5041528239999999,0.186942905,0.166112957,-86.3,0.285766677,1
2390,8426,0.571129707,0.5553050079999999,0.145188285,0.164372181,-173.3,0.346458957,0
8606,7311,0.379037881,0.522637122,0.188589356,0.164409793,-343.1,0.31105002,0
587,8003,0.453151618,0.61589404,0.160136286,0.281144571,-52.3,0.33204775,0
5714,12317,0.590304515,0.5545993339999999,0.12583129199999998,0.158561338,-316.5,0.4689719020000001,0
368,1793,0.54076087,0.661461238,0.095108696,0.07138873400000001,-10.5,0.166666667,0
2730,7805,0.550915751,0.574887892,0.176190476,0.133376041,-154.3,0.4542008320000001,0
1794,16321,0.546822742,0.549108511,0.186733556,0.336989155,-153.7,0.418225023,0
2697,16321,0.417500927,0.549108511,0.206525769,0.336989155,-172.7,0.346401773,0
8302,8003,0.408335341,0.61589404,0.186942905,0.281144571,-349.7,0.339399085,1
3347,8003,0.494771437,0.61589404,0.19749029,0.281144571,-171.4,0.366835171,0
9994,3785,0.5177106260000001,0.551122853,0.15599359599999998,0.174372523,-275.9,0.389427918,1
1696,16321,0.483490566,0.549108511,0.182193396,0.336989155,-127.5,0.387710636,0
797,6347,0.56587202,0.39404443,0.109159348,0.165905152,-43.8,0.432670455,0
10120,2505,0.51798419,0.371257485,0.157213439,0.188822355,-196.5,0.327963866,0
2356,3276,0.630730051,0.402930403,0.165534805,0.161782662,-97.8,0.448578686,0
3756,3208,0.479499468,0.629987531,0.126996805,0.133104738,-151.5,0.361727235,1
8545,1467,0.40514921,0.477164281,0.18502048,0.097477846,-64.6,0.30888546,1
8779,4785,0.403462809,0.49968652,0.187037248,0.183908046,-345.7,0.298209977,1
22743,2993,0.440531152,0.575342466,0.187662138,0.17373872399999998,-274.3,0.381439045,1
1099,16321,0.499545041,0.549108511,0.191992721,0.336989155,-71.2,0.264487596,0
8779,1631,0.403462809,0.489270386,0.187037248,0.221336603,-163.7,0.307054321,1
3873,4507,0.566485928,0.368315953,0.132713659,0.193920568,-156.6,0.381413531,0
2370,2387,0.485654008,0.61038961,0.148101266,0.147046502,-75.7,0.34074144799999995,1
2364,1902,0.481387479,0.620925342,0.164128596,0.124079916,-75.4,0.419704014,1
8779,5710,0.403462809,0.523992995,0.187037248,0.14045534199999998,-328.3,0.295489952,1
1670,8305,0.578443114,0.634075858,0.166467066,0.094521373,-91.1,0.463605046,0
424,8003,0.356132075,0.61589404,0.20990566,0.281144571,-26.3,0.199170762,0
22743,2382,0.440531152,0.578085642,0.187662138,0.14147775,-234.8,0.389870752,1
10120,3449,0.51798419,0.583647434,0.157213439,0.166425051,-294.4,0.410890346,0
660,3449,0.445454545,0.583647434,0.13030303,0.166425051,-49.7,0.387220418,1
200,2020,0.53,0.5277227720000001,0.455,0.142079208,-16.6,0.225,0
5822,5167,0.588801099,0.48345268,0.126417039,0.166053803,-222.0,0.45426078,0
692,2351,0.645953757,0.346660995,0.180635838,0.258188005,-57.7,0.457989233,0
200,1147,0.53,0.62598082,0.455,0.110723627,-17.5,0.225,0
453,1209,0.390728477,0.696443342,0.26931567300000003,0.080231596,-10.8,0.214285714,0
1931,4127,0.419471776,0.431790647,0.17711030600000002,0.21541071,-130.7,0.282679254,1
8545,1825,0.40514921,0.463013699,0.18502048,0.224657534,-175.2,0.326686785,1
3756,2445,0.479499468,0.6646216770000001,0.126996805,0.13210633900000002,-126.8,0.3953047870000001,1
7282,4407,0.495193628,0.371454504,0.187723153,0.200136147,-249.9,0.331844059,0
10068,5151,0.517977751,0.462240342,0.155145014,0.211026985,-359.3,0.378098956,0
22743,3987,0.440531152,0.567093052,0.187662138,0.134687735,-319.2,0.363874933,1
4245,11062,0.385394582,0.565449286,0.217432273,0.13532815,-248.7,0.298724198,0
1595,8003,0.5755485889999999,0.61589404,0.119122257,0.281144571,-69.5,0.486811391,0
8302,2844,0.408335341,0.598101266,0.186942905,0.136779184,-192.2,0.350859155,1
8779,3979,0.403462809,0.361648655,0.187037248,0.255591857,-323.8,0.26626264,0
200,2505,0.53,0.371257485,0.455,0.188822355,-25.7,0.3616666670000001,0
2356,7805,0.630730051,0.574887892,0.165534805,0.133376041,-147.4,0.463388144,0
8545,1358,0.40514921,0.6664212079999999,0.18502048,0.069955817,-62.7,0.3915251420000001,1
8779,1776,0.403462809,0.6768018020000001,0.187037248,0.089527027,-102.2,0.395441798,1
4986,16321,0.431407942,0.549108511,0.192940233,0.336989155,-194.8,0.285731734,0
2322,16321,0.436692506,0.549108511,0.19250646,0.336989155,-114.2,0.334766263,0
275,6347,0.349090909,0.39404443,0.189090909,0.165905152,-13.3,0.116666667,0
22743,671,0.440531152,0.533532042,0.187662138,0.162444113,-68.3,0.368252016,1
8498,7311,0.353141916,0.522637122,0.23970346,0.164409793,-359.4,0.313862305,0
10120,4304,0.51798419,0.501858736,0.157213439,0.160315985,-265.3,0.408623217,0
2314,509,0.473638721,0.493123772,0.301642178,0.341846758,-40.3,0.311920436,0
2362,3824,0.6303979679999999,0.497646444,0.16426757,0.166056485,-143.3,0.500675591,0
3108,12019,0.447554698,0.447874199,0.192406692,0.213245694,-265.3,0.333782699,0
22743,1378,0.440531152,0.7220609579999999,0.187662138,0.112481858,-102.6,0.462593985,1
8498,1079,0.353141916,0.400370714,0.23970346,0.240963855,-126.5,0.301955584,0
8498,5710,0.353141916,0.523992995,0.23970346,0.14045534199999998,-305.6,0.290487828,0
2364,2240,0.481387479,0.471875,0.164128596,0.146428571,-106.3,0.384246032,1
3756,2076,0.479499468,0.63583815,0.126996805,0.097302505,-102.4,0.421147134,1
3132,12317,0.350574713,0.5545993339999999,0.186781609,0.158561338,-211.4,0.315542574,0
22743,5550,0.440531152,0.542342342,0.187662138,0.161441441,-435.7,0.34864979100000004,1
8545,3288,0.40514921,0.5261557179999999,0.18502048,0.175486618,-238.3,0.327219933,1
659,8702,0.5857359639999999,0.3982992420000001,0.136570561,0.213743967,-39.8,0.35577877,0
368,2722,0.54076087,0.611682586,0.095108696,0.132990448,-10.0,0.083333333,0
9027,8003,0.387504154,0.61589404,0.184003545,0.281144571,-266.7,0.299803549,0
4986,12019,0.431407942,0.447874199,0.192940233,0.213245694,-325.8,0.277143599,0
992,16321,0.462701613,0.549108511,0.193548387,0.336989155,-68.7,0.359528681,0
8302,2181,0.408335341,0.566712517,0.186942905,0.155891793,-169.3,0.33404490800000003,1
988,1752,0.555668016,0.572488584,0.149797571,0.212899543,-43.9,0.4866244870000001,1
2362,5359,0.6303979679999999,0.375816384,0.16426757,0.16346333300000002,-123.0,0.52258587,0
922,514,0.6008676789999999,0.439688716,0.292841649,0.274319066,-29.2,0.441071429,0
3756,3176,0.479499468,0.498425693,0.126996805,0.170654912,-136.4,0.334769373,1
3531,8702,0.41489663,0.3982992420000001,0.180968564,0.213743967,-230.5,0.315679564,0
1506,1057,0.570385126,0.741721854,0.12881806099999998,0.145695364,-22.0,0.161764706,0
2761,4127,0.442955451,0.431790647,0.210793191,0.21541071,-145.3,0.319095019,1
22743,875,0.440531152,0.582857143,0.187662138,0.136,-99.4,0.431525016,1
8779,1795,0.403462809,0.60724234,0.187037248,0.170473538,-158.5,0.343667328,1
3242,12317,0.468229488,0.5545993339999999,0.228871067,0.158561338,-283.7,0.371747278,0
1690,16321,0.527810651,0.549108511,0.15976331400000002,0.336989155,-128.0,0.37546059,0
8606,3606,0.379037881,0.409040488,0.188589356,0.245146977,-284.7,0.304493562,0
200,3207,0.53,0.512940443,0.455,0.160898036,-12.5,0.25,0
8779,4454,0.403462809,0.383924562,0.187037248,0.197350696,-301.7,0.282225052,1
1687,12019,0.557794902,0.447874199,0.12566686400000002,0.213245694,-109.4,0.434276792,0
8302,1679,0.408335341,0.5789160210000001,0.186942905,0.145324598,-137.8,0.385763461,1
9701,8349,0.466343676,0.470834831,0.21750335,0.206012696,-448.8,0.35032924,0
8606,4840,0.379037881,0.34214876,0.188589356,0.251446281,-286.5,0.280990515,0
5714,1906,0.590304515,0.451206716,0.12583129199999998,0.174711438,-113.9,0.488926467,0
5714,8003,0.590304515,0.61589404,0.12583129199999998,0.281144571,-243.2,0.507065048,0
5714,5725,0.590304515,0.55510917,0.12583129199999998,0.155283843,-210.0,0.419547011,0
1796,4407,0.4922049,0.371454504,0.200445434,0.200136147,-139.9,0.336972309,1
8545,7805,0.40514921,0.574887892,0.18502048,0.133376041,-353.7,0.328984014,0
1303,16321,0.397544129,0.549108511,0.27321565600000003,0.336989155,-68.2,0.34213673,0
2305,16321,0.409978308,0.549108511,0.160954447,0.336989155,-103.9,0.289183502,0
9701,2351,0.466343676,0.346660995,0.21750335,0.258188005,-236.6,0.34696066,0
275,12019,0.349090909,0.447874199,0.189090909,0.213245694,-19.3,0.243055556,0
1595,7158,0.5755485889999999,0.411846885,0.119122257,0.197122101,-67.8,0.415105984,0
4320,2649,0.557175926,0.423178558,0.136805556,0.231408079,-147.0,0.440709504,0
1469,16321,0.402995235,0.549108511,0.277059224,0.336989155,-105.1,0.307592804,0
8302,571,0.408335341,0.437828371,0.186942905,0.222416813,-57.5,0.23645981,1
